pair_id,CUI,label,category,original_cui,start_index,end_index
"243bccd0-66c7-11e7-8d4a-f45c89b91419,ng",C0878544,non-entailment,symptoms_diseases,C0027765,,
"243bccd0-66c7-11e7-8d4a-f45c89b91419,ng",C1561643,non-entailment,symptoms_diseases,C0027765,,
"243bccd0-66c7-11e7-8d4a-f45c89b91419,ng",C0019372,non-entailment,symptoms_diseases,C0027765,,
"243bccd0-66c7-11e7-8d4a-f45c89b91419,ng",C0022660,non-entailment,symptoms_diseases,C0027765,,
243e2ce6-66c7-11e7-9c01-f45c89b91419,C0010054,entailment,symptoms_diseases,C0010054,9,47
"243e2ce6-66c7-11e7-9c01-f45c89b91419,ng",C0007193,non-entailment,symptoms_diseases,C0010054,,
"243e2ce6-66c7-11e7-9c01-f45c89b91419,ng",C0020473,non-entailment,symptoms_diseases,C0010054,,
"243e2ce6-66c7-11e7-9c01-f45c89b91419,ng",C0742078,non-entailment,symptoms_diseases,C0010054,,
"243e2ce6-66c7-11e7-9c01-f45c89b91419,ng",C0011175,non-entailment,symptoms_diseases,C0010054,,
"243e2ce6-66c7-11e7-9c01-f45c89b91419,ng",C0585105,non-entailment,symptoms_diseases,C0010054,,
"243e2ce6-66c7-11e7-9c01-f45c89b91419,ng",C1561643,non-entailment,symptoms_diseases,C0010054,,
"243e2ce6-66c7-11e7-9c01-f45c89b91419,ng",C0002940,non-entailment,symptoms_diseases,C0010054,,
"243e2ce6-66c7-11e7-9c01-f45c89b91419,ng",C0011175,non-entailment,symptoms_diseases,C0010054,,
"243e2ce6-66c7-11e7-9c01-f45c89b91419,ng",C0003504,non-entailment,symptoms_diseases,C0010054,,
"243e2ce6-66c7-11e7-9c01-f45c89b91419,ng",C0012569,non-entailment,symptoms_diseases,C0010054,,
243e5f86-66c7-11e7-86f9-f45c89b91419,C0007177,entailment,symptoms_diseases,C0007177,9,33
"243e5f86-66c7-11e7-86f9-f45c89b91419,ng",C1145670,non-entailment,symptoms_diseases,C0007177,,
"243e5f86-66c7-11e7-86f9-f45c89b91419,ng",C0017168,non-entailment,symptoms_diseases,C0007177,,
"243e5f86-66c7-11e7-86f9-f45c89b91419,ng",C0004610,non-entailment,symptoms_diseases,C0007177,,
"243e5f86-66c7-11e7-86f9-f45c89b91419,ng",C0042373,non-entailment,symptoms_diseases,C0007177,,
"243e5f86-66c7-11e7-86f9-f45c89b91419,ng",C0746731,non-entailment,symptoms_diseases,C0007177,,
"243e5f86-66c7-11e7-86f9-f45c89b91419,ng",C0028754,non-entailment,symptoms_diseases,C0007177,,
"243e5f86-66c7-11e7-86f9-f45c89b91419,ng",C0031039,non-entailment,symptoms_diseases,C0007177,,
"243e5f86-66c7-11e7-86f9-f45c89b91419,ng",C0020676,non-entailment,symptoms_diseases,C0007177,,
"243e5f86-66c7-11e7-86f9-f45c89b91419,ng",C0272285,non-entailment,symptoms_diseases,C0007177,,
"243e5f86-66c7-11e7-86f9-f45c89b91419,ng",C0018939,non-entailment,symptoms_diseases,C0007177,,
243f2cb8-66c7-11e7-9e37-f45c89b91419,C0018802,entailment,symptoms_diseases,C0018802,30,46
"243f2cb8-66c7-11e7-9e37-f45c89b91419,ng",C0003504,non-entailment,symptoms_diseases,C0018802,,
"243f2cb8-66c7-11e7-9e37-f45c89b91419,ng",C0008311,non-entailment,symptoms_diseases,C0018802,,
"243f2cb8-66c7-11e7-9e37-f45c89b91419,ng",C0007177,non-entailment,symptoms_diseases,C0018802,,
"243f2cb8-66c7-11e7-9e37-f45c89b91419,ng",C1145670,non-entailment,symptoms_diseases,C0018802,,
"243f2cb8-66c7-11e7-9e37-f45c89b91419,ng",C0020443,non-entailment,symptoms_diseases,C0018802,,
"243f2cb8-66c7-11e7-9e37-f45c89b91419,ng",C0085096,non-entailment,symptoms_diseases,C0018802,,
"243f2cb8-66c7-11e7-9e37-f45c89b91419,ng",C0024117,non-entailment,symptoms_diseases,C0018802,,
"243f2cb8-66c7-11e7-9e37-f45c89b91419,ng",C0042029,non-entailment,symptoms_diseases,C0018802,,
"243f2cb8-66c7-11e7-9e37-f45c89b91419,ng",C0017168,non-entailment,symptoms_diseases,C0018802,,
"243f2cb8-66c7-11e7-9e37-f45c89b91419,ng",C0004610,non-entailment,symptoms_diseases,C0018802,,
243f4626-66c7-11e7-af06-f45c89b91419,C0002965,entailment,symptoms_diseases,C0002965,34,49
"243f4626-66c7-11e7-af06-f45c89b91419,ng",C0018802,non-entailment,symptoms_diseases,C0002965,,
"243f4626-66c7-11e7-af06-f45c89b91419,ng",C0014868,non-entailment,symptoms_diseases,C0002965,,
"243f4626-66c7-11e7-af06-f45c89b91419,ng",C0003962,non-entailment,symptoms_diseases,C0002965,,
"243f4626-66c7-11e7-af06-f45c89b91419,ng",C1561643,non-entailment,symptoms_diseases,C0002965,,
"243f4626-66c7-11e7-af06-f45c89b91419,ng",C0746731,non-entailment,symptoms_diseases,C0002965,,
"243f4626-66c7-11e7-af06-f45c89b91419,ng",C0020258,non-entailment,symptoms_diseases,C0002965,,
"243f4626-66c7-11e7-af06-f45c89b91419,ng",C0546817,non-entailment,symptoms_diseases,C0002965,,
"243f4626-66c7-11e7-af06-f45c89b91419,ng",C0018802,non-entailment,symptoms_diseases,C0002965,,
"243f4626-66c7-11e7-af06-f45c89b91419,ng",C0011334,non-entailment,symptoms_diseases,C0002965,,
"243f4626-66c7-11e7-af06-f45c89b91419,ng",C0041952,non-entailment,symptoms_diseases,C0002965,,
2440064a-66c7-11e7-b912-f45c89b91419,C0004153,entailment,symptoms_diseases,C0004153,12,27
"2440064a-66c7-11e7-b912-f45c89b91419,ng",C0018802,non-entailment,symptoms_diseases,C0004153,,
"2440064a-66c7-11e7-b912-f45c89b91419,ng",C0004364,non-entailment,symptoms_diseases,C0004153,,
"2440064a-66c7-11e7-b912-f45c89b91419,ng",C0034063,non-entailment,symptoms_diseases,C0004153,,
"2440064a-66c7-11e7-b912-f45c89b91419,ng",C0018801,non-entailment,symptoms_diseases,C0004153,,
"2440064a-66c7-11e7-b912-f45c89b91419,ng",C0264490,non-entailment,symptoms_diseases,C0004153,,
"2440064a-66c7-11e7-b912-f45c89b91419,ng",C0585105,non-entailment,symptoms_diseases,C0004153,,
"2440064a-66c7-11e7-b912-f45c89b91419,ng",C0746883,non-entailment,symptoms_diseases,C0004153,,
"2440064a-66c7-11e7-b912-f45c89b91419,ng",C0020473,non-entailment,symptoms_diseases,C0004153,,
"2440064a-66c7-11e7-b912-f45c89b91419,ng",C0019064,non-entailment,symptoms_diseases,C0004153,,
"2440064a-66c7-11e7-b912-f45c89b91419,ng",C0020676,non-entailment,symptoms_diseases,C0004153,,
2440e094-66c7-11e7-80a1-f45c89b91419,C0015544,entailment,symptoms_diseases,C0015544,16,33
"2440e094-66c7-11e7-80a1-f45c89b91419,ng",C0034065,non-entailment,symptoms_diseases,C0015544,,
"2440e094-66c7-11e7-80a1-f45c89b91419,ng",C0023211,non-entailment,symptoms_diseases,C0015544,,
"2440e094-66c7-11e7-80a1-f45c89b91419,ng",C0239946,non-entailment,symptoms_diseases,C0015544,,
"2440e094-66c7-11e7-80a1-f45c89b91419,ng",C0041912,non-entailment,symptoms_diseases,C0015544,,
"2440e094-66c7-11e7-80a1-f45c89b91419,ng",C0155626,non-entailment,symptoms_diseases,C0015544,,
"2440e094-66c7-11e7-80a1-f45c89b91419,ng",C0042029,non-entailment,symptoms_diseases,C0015544,,
"2440e094-66c7-11e7-80a1-f45c89b91419,ng",C0014335,non-entailment,symptoms_diseases,C0015544,,
"2440e094-66c7-11e7-80a1-f45c89b91419,ng",C0011860,non-entailment,symptoms_diseases,C0015544,,
"2440e094-66c7-11e7-80a1-f45c89b91419,ng",C0011880,non-entailment,symptoms_diseases,C0015544,,
"2440e094-66c7-11e7-80a1-f45c89b91419,ng",C0020538,non-entailment,symptoms_diseases,C0015544,,
2441e354-66c7-11e7-af8b-f45c89b91419,C0040583,entailment,symptoms_diseases,C0040583,16,33
"2441e354-66c7-11e7-af8b-f45c89b91419,ng",C0004610,non-entailment,symptoms_diseases,C0040583,,
"2441e354-66c7-11e7-af8b-f45c89b91419,ng",C0085605,non-entailment,symptoms_diseases,C0040583,,
"2441e354-66c7-11e7-af8b-f45c89b91419,ng",C0037199,non-entailment,symptoms_diseases,C0040583,,
"2441e354-66c7-11e7-af8b-f45c89b91419,ng",C0008325,non-entailment,symptoms_diseases,C0040583,,
"2441e354-66c7-11e7-af8b-f45c89b91419,ng",C0041912,non-entailment,symptoms_diseases,C0040583,,
"2441e354-66c7-11e7-af8b-f45c89b91419,ng",C0020443,non-entailment,symptoms_diseases,C0040583,,
"2441e354-66c7-11e7-af8b-f45c89b91419,ng",C0028754,non-entailment,symptoms_diseases,C0040583,,
"2441e354-66c7-11e7-af8b-f45c89b91419,ng",C0009319,non-entailment,symptoms_diseases,C0040583,,
"2441e354-66c7-11e7-af8b-f45c89b91419,ng",C0742078,non-entailment,symptoms_diseases,C0040583,,
"2441e354-66c7-11e7-af8b-f45c89b91419,ng",C0008311,non-entailment,symptoms_diseases,C0040583,,
24422db4-66c7-11e7-9e8c-f45c89b91419,C0746731,entailment,symptoms_diseases,C0746731,40,65
"24422db4-66c7-11e7-9e8c-f45c89b91419,ng",C0023212,non-entailment,symptoms_diseases,C0746731,,
"24422db4-66c7-11e7-9e8c-f45c89b91419,ng",C0028754,non-entailment,symptoms_diseases,C0746731,,
"24422db4-66c7-11e7-9e8c-f45c89b91419,ng",C0027720,non-entailment,symptoms_diseases,C0746731,,
"24422db4-66c7-11e7-9e8c-f45c89b91419,ng",C0031350,non-entailment,symptoms_diseases,C0746731,,
"24422db4-66c7-11e7-9e8c-f45c89b91419,ng",C0546817,non-entailment,symptoms_diseases,C0746731,,
"24422db4-66c7-11e7-9e8c-f45c89b91419,ng",C0004623,non-entailment,symptoms_diseases,C0746731,,
"24422db4-66c7-11e7-9e8c-f45c89b91419,ng",C0017160,non-entailment,symptoms_diseases,C0746731,,
"24422db4-66c7-11e7-9e8c-f45c89b91419,ng",C0007177,non-entailment,symptoms_diseases,C0746731,,
"24422db4-66c7-11e7-9e8c-f45c89b91419,ng",C0040583,non-entailment,symptoms_diseases,C0746731,,
"24422db4-66c7-11e7-9e8c-f45c89b91419,ng",C0011168,non-entailment,symptoms_diseases,C0746731,,
2442c61e-66c7-11e7-b69a-f45c89b91419,C0023890,entailment,symptoms_diseases,C0023890,27,36
"2442c61e-66c7-11e7-b69a-f45c89b91419,ng",C0004623,non-entailment,symptoms_diseases,C0023890,,
"2442c61e-66c7-11e7-b69a-f45c89b91419,ng",C0018939,non-entailment,symptoms_diseases,C0023890,,
"2442c61e-66c7-11e7-b69a-f45c89b91419,ng",C0011854,non-entailment,symptoms_diseases,C0023890,,
"2442c61e-66c7-11e7-b69a-f45c89b91419,ng",C0030469,non-entailment,symptoms_diseases,C0023890,,
"2442c61e-66c7-11e7-b69a-f45c89b91419,ng",C0007282,non-entailment,symptoms_diseases,C0023890,,
"2442c61e-66c7-11e7-b69a-f45c89b91419,ng",C0022116,non-entailment,symptoms_diseases,C0023890,,
"2442c61e-66c7-11e7-b69a-f45c89b91419,ng",C0011854,non-entailment,symptoms_diseases,C0023890,,
"2442c61e-66c7-11e7-b69a-f45c89b91419,ng",C0162429,non-entailment,symptoms_diseases,C0023890,,
"2442c61e-66c7-11e7-b69a-f45c89b91419,ng",C0038454,non-entailment,symptoms_diseases,C0023890,,
"2442c61e-66c7-11e7-b69a-f45c89b91419,ng",C0018802,non-entailment,symptoms_diseases,C0023890,,
2442f8a2-66c7-11e7-a22f-f45c89b91419,C0024115,entailment,symptoms_diseases,C0024115,18,37
"2442f8a2-66c7-11e7-a22f-f45c89b91419,ng",C0017178,non-entailment,symptoms_diseases,C0024115,,
"2442f8a2-66c7-11e7-a22f-f45c89b91419,ng",C1956346,non-entailment,symptoms_diseases,C0024115,,
"2442f8a2-66c7-11e7-a22f-f45c89b91419,ng",C0037278,non-entailment,symptoms_diseases,C0024115,,
"2442f8a2-66c7-11e7-a22f-f45c89b91419,ng",C0023895,non-entailment,symptoms_diseases,C0024115,,
"2442f8a2-66c7-11e7-a22f-f45c89b91419,ng",C0031039,non-entailment,symptoms_diseases,C0024115,,
"2442f8a2-66c7-11e7-a22f-f45c89b91419,ng",C0017160,non-entailment,symptoms_diseases,C0024115,,
"2442f8a2-66c7-11e7-a22f-f45c89b91419,ng",C0020538,non-entailment,symptoms_diseases,C0024115,,
"2442f8a2-66c7-11e7-a22f-f45c89b91419,ng",C0729552,non-entailment,symptoms_diseases,C0024115,,
"2442f8a2-66c7-11e7-a22f-f45c89b91419,ng",C0003962,non-entailment,symptoms_diseases,C0024115,,
"2442f8a2-66c7-11e7-a22f-f45c89b91419,ng",C0004610,non-entailment,symptoms_diseases,C0024115,,
24432408-66c7-11e7-8a37-f45c89b91419,C0032285,entailment,symptoms_diseases,C0032285,12,21
"24432408-66c7-11e7-8a37-f45c89b91419,ng",C0037199,non-entailment,symptoms_diseases,C0032285,,
"24432408-66c7-11e7-8a37-f45c89b91419,ng",C0340285,non-entailment,symptoms_diseases,C0032285,,
"24432408-66c7-11e7-8a37-f45c89b91419,ng",C0008311,non-entailment,symptoms_diseases,C0032285,,
"24432408-66c7-11e7-8a37-f45c89b91419,ng",C0878544,non-entailment,symptoms_diseases,C0032285,,
"24432408-66c7-11e7-8a37-f45c89b91419,ng",C1260873,non-entailment,symptoms_diseases,C0032285,,
"24432408-66c7-11e7-8a37-f45c89b91419,ng",C0018802,non-entailment,symptoms_diseases,C0032285,,
"24432408-66c7-11e7-8a37-f45c89b91419,ng",C0085581,non-entailment,symptoms_diseases,C0032285,,
"24432408-66c7-11e7-8a37-f45c89b91419,ng",C0020456,non-entailment,symptoms_diseases,C0032285,,
"24432408-66c7-11e7-8a37-f45c89b91419,ng",C0025517,non-entailment,symptoms_diseases,C0032285,,
"24432408-66c7-11e7-8a37-f45c89b91419,ng",C0034065,non-entailment,symptoms_diseases,C0032285,,
244423b0-66c7-11e7-be44-f45c89b91419,C0010054,entailment,symptoms_diseases,C0010054,16,39
"244423b0-66c7-11e7-be44-f45c89b91419,ng",C0004153,non-entailment,symptoms_diseases,C0010054,,
"244423b0-66c7-11e7-be44-f45c89b91419,ng",C0729552,non-entailment,symptoms_diseases,C0010054,,
"244423b0-66c7-11e7-be44-f45c89b91419,ng",C0024117,non-entailment,symptoms_diseases,C0010054,,
"244423b0-66c7-11e7-be44-f45c89b91419,ng",C0040997,non-entailment,symptoms_diseases,C0010054,,
"244423b0-66c7-11e7-be44-f45c89b91419,ng",C0002940,non-entailment,symptoms_diseases,C0010054,,
"244423b0-66c7-11e7-be44-f45c89b91419,ng",C0011334,non-entailment,symptoms_diseases,C0010054,,
"244423b0-66c7-11e7-be44-f45c89b91419,ng",C0011334,non-entailment,symptoms_diseases,C0010054,,
"244423b0-66c7-11e7-be44-f45c89b91419,ng",C0034065,non-entailment,symptoms_diseases,C0010054,,
"244423b0-66c7-11e7-be44-f45c89b91419,ng",C1510654,non-entailment,symptoms_diseases,C0010054,,
"244423b0-66c7-11e7-be44-f45c89b91419,ng",C0011880,non-entailment,symptoms_diseases,C0010054,,
244600e4-66c7-11e7-bde4-f45c89b91419,C0018801,entailment,symptoms_diseases,C0018801,25,38
"244600e4-66c7-11e7-bde4-f45c89b91419,ng",C0040583,non-entailment,symptoms_diseases,C0018801,,
"244600e4-66c7-11e7-bde4-f45c89b91419,ng",C0023211,non-entailment,symptoms_diseases,C0018801,,
"244600e4-66c7-11e7-bde4-f45c89b91419,ng",C0035078,non-entailment,symptoms_diseases,C0018801,,
"244600e4-66c7-11e7-bde4-f45c89b91419,ng",C0008311,non-entailment,symptoms_diseases,C0018801,,
"244600e4-66c7-11e7-bde4-f45c89b91419,ng",C0546817,non-entailment,symptoms_diseases,C0018801,,
"244600e4-66c7-11e7-bde4-f45c89b91419,ng",C0007286,non-entailment,symptoms_diseases,C0018801,,
"244600e4-66c7-11e7-bde4-f45c89b91419,ng",C0003962,non-entailment,symptoms_diseases,C0018801,,
"244600e4-66c7-11e7-bde4-f45c89b91419,ng",C0021390,non-entailment,symptoms_diseases,C0018801,,
"244600e4-66c7-11e7-bde4-f45c89b91419,ng",C0001175,non-entailment,symptoms_diseases,C0018801,,
"244600e4-66c7-11e7-bde4-f45c89b91419,ng",C0003962,non-entailment,symptoms_diseases,C0018801,,
2446b5be-66c7-11e7-b6ab-f45c89b91419,C0149871,entailment,symptoms_diseases,C0149871,39,42
"2446b5be-66c7-11e7-b6ab-f45c89b91419,ng",C0155668,non-entailment,symptoms_diseases,C0149871,,
"2446b5be-66c7-11e7-b6ab-f45c89b91419,ng",C1260873,non-entailment,symptoms_diseases,C0149871,,
"2446b5be-66c7-11e7-b6ab-f45c89b91419,ng",C0264733,non-entailment,symptoms_diseases,C0149871,,
"2446b5be-66c7-11e7-b6ab-f45c89b91419,ng",C0242966,non-entailment,symptoms_diseases,C0149871,,
"2446b5be-66c7-11e7-b6ab-f45c89b91419,ng",C0032227,non-entailment,symptoms_diseases,C0149871,,
"2446b5be-66c7-11e7-b6ab-f45c89b91419,ng",C0729552,non-entailment,symptoms_diseases,C0149871,,
"2446b5be-66c7-11e7-b6ab-f45c89b91419,ng",C0275518,non-entailment,symptoms_diseases,C0149871,,
"2446b5be-66c7-11e7-b6ab-f45c89b91419,ng",C0025517,non-entailment,symptoms_diseases,C0149871,,
"2446b5be-66c7-11e7-b6ab-f45c89b91419,ng",C0031039,non-entailment,symptoms_diseases,C0149871,,
"2446b5be-66c7-11e7-b6ab-f45c89b91419,ng",C0003869,non-entailment,symptoms_diseases,C0149871,,
2446cf90-66c7-11e7-baa5-f45c89b91419,C0038454,entailment,symptoms_diseases,C0038454,23,29
"2446cf90-66c7-11e7-baa5-f45c89b91419,ng",C0018802,non-entailment,symptoms_diseases,C0038454,,
"2446cf90-66c7-11e7-baa5-f45c89b91419,ng",C0155626,non-entailment,symptoms_diseases,C0038454,,
"2446cf90-66c7-11e7-baa5-f45c89b91419,ng",C1145670,non-entailment,symptoms_diseases,C0038454,,
"2446cf90-66c7-11e7-baa5-f45c89b91419,ng",C0014868,non-entailment,symptoms_diseases,C0038454,,
"2446cf90-66c7-11e7-baa5-f45c89b91419,ng",C0021390,non-entailment,symptoms_diseases,C0038454,,
"2446cf90-66c7-11e7-baa5-f45c89b91419,ng",C0878544,non-entailment,symptoms_diseases,C0038454,,
"2446cf90-66c7-11e7-baa5-f45c89b91419,ng",C0040583,non-entailment,symptoms_diseases,C0038454,,
"2446cf90-66c7-11e7-baa5-f45c89b91419,ng",C0004610,non-entailment,symptoms_diseases,C0038454,,
"2446cf90-66c7-11e7-baa5-f45c89b91419,ng",C0264490,non-entailment,symptoms_diseases,C0038454,,
"2446cf90-66c7-11e7-baa5-f45c89b91419,ng",C0022116,non-entailment,symptoms_diseases,C0038454,,
24483e18-66c7-11e7-a780-f45c89b91419,C0038454,entailment,symptoms_diseases,C0038454,30,36
"24483e18-66c7-11e7-a780-f45c89b91419,ng",C0030469,non-entailment,symptoms_diseases,C0038454,,
"24483e18-66c7-11e7-a780-f45c89b91419,ng",C0030305,non-entailment,symptoms_diseases,C0038454,,
"24483e18-66c7-11e7-a780-f45c89b91419,ng",C0162871,non-entailment,symptoms_diseases,C0038454,,
"24483e18-66c7-11e7-a780-f45c89b91419,ng",C0020258,non-entailment,symptoms_diseases,C0038454,,
"24483e18-66c7-11e7-a780-f45c89b91419,ng",C0042029,non-entailment,symptoms_diseases,C0038454,,
"24483e18-66c7-11e7-a780-f45c89b91419,ng",C0007286,non-entailment,symptoms_diseases,C0038454,,
"24483e18-66c7-11e7-a780-f45c89b91419,ng",C0014179,non-entailment,symptoms_diseases,C0038454,,
"24483e18-66c7-11e7-a780-f45c89b91419,ng",C0008325,non-entailment,symptoms_diseases,C0038454,,
"24483e18-66c7-11e7-a780-f45c89b91419,ng",C0856747,non-entailment,symptoms_diseases,C0038454,,
"24483e18-66c7-11e7-a780-f45c89b91419,ng",C0031350,non-entailment,symptoms_diseases,C0038454,,
24495df0-66c7-11e7-8f9f-f45c89b91419,C0023895,entailment,symptoms_diseases,C0023895,16,29
"24495df0-66c7-11e7-8f9f-f45c89b91419,ng",C0340643,non-entailment,symptoms_diseases,C0023895,,
"24495df0-66c7-11e7-8f9f-f45c89b91419,ng",C0275518,non-entailment,symptoms_diseases,C0023895,,
"24495df0-66c7-11e7-8f9f-f45c89b91419,ng",C0027051,non-entailment,symptoms_diseases,C0023895,,
"24495df0-66c7-11e7-8f9f-f45c89b91419,ng",C0030469,non-entailment,symptoms_diseases,C0023895,,
"24495df0-66c7-11e7-8f9f-f45c89b91419,ng",C0020456,non-entailment,symptoms_diseases,C0023895,,
"24495df0-66c7-11e7-8f9f-f45c89b91419,ng",C0025517,non-entailment,symptoms_diseases,C0023895,,
"24495df0-66c7-11e7-8f9f-f45c89b91419,ng",C0155668,non-entailment,symptoms_diseases,C0023895,,
"24495df0-66c7-11e7-8f9f-f45c89b91419,ng",C0003504,non-entailment,symptoms_diseases,C0023895,,
"24495df0-66c7-11e7-8f9f-f45c89b91419,ng",C1956346,non-entailment,symptoms_diseases,C0023895,,
"24495df0-66c7-11e7-8f9f-f45c89b91419,ng",C0041952,non-entailment,symptoms_diseases,C0023895,,
1895ed90-66c7-11e7-aa00-f45c89b91419,C0004364,entailment,symptoms_diseases,C0004364,19,39
"1895ed90-66c7-11e7-aa00-f45c89b91419,ng",C0023890,non-entailment,symptoms_diseases,C0004364,,
"1895ed90-66c7-11e7-aa00-f45c89b91419,ng",C0264714,non-entailment,symptoms_diseases,C0004364,,
"1895ed90-66c7-11e7-aa00-f45c89b91419,ng",C0034063,non-entailment,symptoms_diseases,C0004364,,
"1895ed90-66c7-11e7-aa00-f45c89b91419,ng",C0021390,non-entailment,symptoms_diseases,C0004364,,
"1895ed90-66c7-11e7-aa00-f45c89b91419,ng",C0018790,non-entailment,symptoms_diseases,C0004364,,
"1895ed90-66c7-11e7-aa00-f45c89b91419,ng",C0023895,non-entailment,symptoms_diseases,C0004364,,
"1895ed90-66c7-11e7-aa00-f45c89b91419,ng",C0017168,non-entailment,symptoms_diseases,C0004364,,
"1895ed90-66c7-11e7-aa00-f45c89b91419,ng",C0018939,non-entailment,symptoms_diseases,C0004364,,
"1895ed90-66c7-11e7-aa00-f45c89b91419,ng",C0037278,non-entailment,symptoms_diseases,C0004364,,
"1895ed90-66c7-11e7-aa00-f45c89b91419,ng",C1260873,non-entailment,symptoms_diseases,C0004364,,
189660b6-66c7-11e7-a886-f45c89b91419,C0034063,entailment,symptoms_diseases,C0034063,28,43
"189660b6-66c7-11e7-a886-f45c89b91419,ng",C0022638,non-entailment,symptoms_diseases,C0034063,,
"189660b6-66c7-11e7-a886-f45c89b91419,ng",C0001175,non-entailment,symptoms_diseases,C0034063,,
"189660b6-66c7-11e7-a886-f45c89b91419,ng",C0009319,non-entailment,symptoms_diseases,C0034063,,
"189660b6-66c7-11e7-a886-f45c89b91419,ng",C0027051,non-entailment,symptoms_diseases,C0034063,,
"189660b6-66c7-11e7-a886-f45c89b91419,ng",C0003504,non-entailment,symptoms_diseases,C0034063,,
"189660b6-66c7-11e7-a886-f45c89b91419,ng",C0014335,non-entailment,symptoms_diseases,C0034063,,
"189660b6-66c7-11e7-a886-f45c89b91419,ng",C0264714,non-entailment,symptoms_diseases,C0034063,,
"189660b6-66c7-11e7-a886-f45c89b91419,ng",C0155668,non-entailment,symptoms_diseases,C0034063,,
"189660b6-66c7-11e7-a886-f45c89b91419,ng",C0031350,non-entailment,symptoms_diseases,C0034063,,
"189660b6-66c7-11e7-a886-f45c89b91419,ng",C0275518,non-entailment,symptoms_diseases,C0034063,,
1897f07a-66c7-11e7-be92-f45c89b91419,C0740941,entailment,symptoms_diseases,C0740941,18,35
1898fca4-66c7-11e7-8a4a-f45c89b91419,C0024115,entailment,symptoms_diseases,C0024115,18,37
"1898fca4-66c7-11e7-8a4a-f45c89b91419,ng",C0007282,non-entailment,symptoms_diseases,C0024115,,
"1898fca4-66c7-11e7-8a4a-f45c89b91419,ng",C0155626,non-entailment,symptoms_diseases,C0024115,,
"1898fca4-66c7-11e7-8a4a-f45c89b91419,ng",C0007282,non-entailment,symptoms_diseases,C0024115,,
"1898fca4-66c7-11e7-8a4a-f45c89b91419,ng",C0020676,non-entailment,symptoms_diseases,C0024115,,
"1898fca4-66c7-11e7-8a4a-f45c89b91419,ng",C0149871,non-entailment,symptoms_diseases,C0024115,,
"1898fca4-66c7-11e7-8a4a-f45c89b91419,ng",C0020305,non-entailment,symptoms_diseases,C0024115,,
"1898fca4-66c7-11e7-8a4a-f45c89b91419,ng",C0242966,non-entailment,symptoms_diseases,C0024115,,
"1898fca4-66c7-11e7-8a4a-f45c89b91419,ng",C0729552,non-entailment,symptoms_diseases,C0024115,,
