pair_id,CUI,label,original_cui,start_index,end_index
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0038833,non-entailment,C0152020,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0007787,non-entailment,C0024115,,
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C0018790,non-entailment,C0333559,,
24005aa6-66c7-11e7-adc2-f45c89b91419,C0741281,entailment,C0741281,17,46
"2436c6ae-66c7-11e7-82d5-f45c89b91419,ng",C0558382,non-entailment,C0012813,,
"23ef22b8-66c7-11e7-93e1-f45c89b91419,ng",C0040583,non-entailment,C0020538,,
2431a0ca-66c7-11e7-a2c0-f45c89b91419,C0001339,entailment,C0001339,17,35
"23f0cbe8-66c7-11e7-b99c-f45c89b91419,ng",C0035021,non-entailment,C0019196,,
"24208ede-66c7-11e7-9b4a-f45c89b91419,ng",C0149871,non-entailment,C0038454,,
"24355894-66c7-11e7-968c-f45c89b91419,ng",C0003864,non-entailment,C0042029,,
"1f302b94-66c7-11e7-b5a0-f45c89b91419,ng",C0149871,non-entailment,C0032285,,
"24355894-66c7-11e7-968c-f45c89b91419,ng",C0085615,non-entailment,C0042029,,
241fc9de-66c7-11e7-ae0d-f45c89b91419,C0017152,entailment,C0017152,17,37
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0010709,non-entailment,C0002871,,
"1894640a-66c7-11e7-a0dc-f45c89b91419,ng",C0007194,non-entailment,C0014544,,
242c4940-66c7-11e7-850c-f45c89b91419,C0018790,entailment,C0018790,17,25
"2412e96e-66c7-11e7-9954-f45c89b91419,ng",C0009450,non-entailment,C0042029,,
"189a0cf0-66c7-11e7-aba1-f45c89b91419,ng",C0034155,non-entailment,C0022660,,
"23fc2634-66c7-11e7-a899-f45c89b91419,ng",C0042029,non-entailment,C0020542,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0014118,non-entailment,C0018790,,
"2428a2e8-66c7-11e7-8a78-f45c89b91419,ng",C1959583,non-entailment,C0235329,,
"1f2da486-66c7-11e7-94ca-f45c89b91419,ng",C0152020,non-entailment,C0018790,,
23ee10b4-66c7-11e7-b754-f45c89b91419,C0007787,entailment,C0007787,30,33
"1898cb62-66c7-11e7-a139-f45c89b91419,ng",C0001339,non-entailment,C0024115,,
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C1527303,non-entailment,C0333559,,
"189c6088-66c7-11e7-8f21-f45c89b91419,ng",C0007194,non-entailment,C0007787,,
"242e3ec6-66c7-11e7-8ab8-f45c89b91419,ng",C0010709,non-entailment,C0398623,,
"1f309338-66c7-11e7-b3ab-f45c89b91419,ng",C0003864,non-entailment,C0019348,,
"1f333db8-66c7-11e7-96b0-f45c89b91419,ng",C0876973,non-entailment,C0018790,,
"1f3547b6-66c7-11e7-9d04-f45c89b91419,ng",C0149721,non-entailment,C0565599,,
"240e61f0-66c7-11e7-94ef-f45c89b91419,ng",C0008272,non-entailment,C0030305,,
"1f36a9c6-66c7-11e7-8519-f45c89b91419,ng",C0007766,non-entailment,C0235329,,
"240e48dc-66c7-11e7-85c3-f45c89b91419,ng",C0042029,non-entailment,C0149931,,
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0149721,non-entailment,C0034063,,
"23fe5cb0-66c7-11e7-840f-f45c89b91419,ng",C1510654,non-entailment,C0018802,,
"189a0cf0-66c7-11e7-aba1-f45c89b91419,ng",C0007194,non-entailment,C0022660,,
"242f8164-66c7-11e7-9caa-f45c89b91419,ng",C0457949,non-entailment,C0037315,,
"24498238-66c7-11e7-9621-f45c89b91419,ng",C0026267,non-entailment,C0032285,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0023890,non-entailment,C0152020,,
"24464d36-66c7-11e7-93c6-f45c89b91419,ng",C0007194,non-entailment,C0020538,,
"24071050-66c7-11e7-91fd-f45c89b91419,ng",C0008350,non-entailment,C0010054,,
23f98aee-66c7-11e7-9300-f45c89b91419,C0085615,entailment,C0085615,19,44
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0027765,non-entailment,C0010054,,
"24139e36-66c7-11e7-a24d-f45c89b91419,ng",C0558382,non-entailment,C0150055,,
1f36a9c6-66c7-11e7-8519-f45c89b91419,C0235329,entailment,C0235329,12,35
"24137780-66c7-11e7-b93e-f45c89b91419,ng",C0019196,non-entailment,C0023890,,
"1f36dc5c-66c7-11e7-a54f-f45c89b91419,ng",C1959583,non-entailment,C0020456,,
"2412e96e-66c7-11e7-9954-f45c89b91419,ng",C0003507,non-entailment,C0042029,,
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0003864,non-entailment,C0262655,,
"1f333db8-66c7-11e7-96b0-f45c89b91419,ng",C0026267,non-entailment,C0018790,,
"24002d4a-66c7-11e7-8ca7-f45c89b91419,ng",C0018799,non-entailment,C0012813,,
"18963c80-66c7-11e7-a6d2-f45c89b91419,ng",C0235480,non-entailment,C0020456,,
"24066310-66c7-11e7-9020-f45c89b91419,ng",C0152020,non-entailment,C0020538,,
"1f354c70-66c7-11e7-9f55-f45c89b91419,ng",C0026269,non-entailment,C0035021,,
"242a0f5e-66c7-11e7-a4fc-f45c89b91419,ng",C0520679,non-entailment,C0020538,,
241ee142-66c7-11e7-9eba-f45c89b91419,C0022661,entailment,C0022661,17,40
"189a0248-66c7-11e7-9e2d-f45c89b91419,ng",C0038454,non-entailment,C0027051,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0020676,non-entailment,C0012813,,
"243d35a4-66c7-11e7-984a-f45c89b91419,ng",C0149721,non-entailment,C0020538,,
24077ca2-66c7-11e7-a40e-f45c89b91419,C0149721,entailment,C0149721,22,50
243f5062-66c7-11e7-8fe6-f45c89b91419,C0037315,entailment,C0037315,24,35
"240a92b6-66c7-11e7-8e6d-f45c89b91419,ng",C0008272,non-entailment,C0035078,,
"242b5508-66c7-11e7-9b9e-f45c89b91419,ng",C0021843,non-entailment,C0025517,,
"18937ca2-66c7-11e7-8c7d-f45c89b91419,ng",C0030305,non-entailment,C0018802,,
"23eff622-66c7-11e7-b6e1-f45c89b91419,ng",C0150055,non-entailment,C0242231,,
"240a92b6-66c7-11e7-8e6d-f45c89b91419,ng",C0040583,non-entailment,C0035078,,
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0242231,non-entailment,C0007273,,
"23f8031a-66c7-11e7-8a88-f45c89b91419,ng",C0085615,non-entailment,C0012819,,
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C0014544,non-entailment,C0024131,,
"1f2db406-66c7-11e7-b464-f45c89b91419,ng",C0403447,non-entailment,C0011168,,
242a5c70-66c7-11e7-9717-f45c89b91419,C0742758,entailment,C0742758,31,55
"1f2da486-66c7-11e7-94ca-f45c89b91419,ng",C0035439,non-entailment,C0018790,,
"2425939a-66c7-11e7-9407-f45c89b91419,ng",C0007194,non-entailment,C0042029,,
"24372692-66c7-11e7-b324-f45c89b91419,ng",C0007766,non-entailment,C0149801,,
"242bcc06-66c7-11e7-8e8d-f45c89b91419,ng",C0035439,non-entailment,C0032326,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0007194,non-entailment,C0152020,,
"23fff05c-66c7-11e7-93d4-f45c89b91419,ng",C0011168,non-entailment,C0007282,,
2432d8a8-66c7-11e7-a1af-f45c89b91419,C0010709,entailment,C0010709,24,28
"242b5508-66c7-11e7-9b9e-f45c89b91419,ng",C0042345,non-entailment,C0025517,,
"24066310-66c7-11e7-9020-f45c89b91419,ng",C0694549,non-entailment,C0020538,,
"2436b934-66c7-11e7-a526-f45c89b91419,ng",C0149931,non-entailment,C0020538,,
"1f32a0b0-66c7-11e7-bd1c-f45c89b91419,ng",C0022661,non-entailment,C0019348,,
"189bd42e-66c7-11e7-bb0e-f45c89b91419,ng",C0018099,non-entailment,C0235329,,
"24373788-66c7-11e7-9448-f45c89b91419,ng",C0038454,non-entailment,C0014118,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0010709,non-entailment,C0012813,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C1510654,non-entailment,C0018790,,
23f8031a-66c7-11e7-8a88-f45c89b91419,C0012819,entailment,C0012819,17,39
"240a92b6-66c7-11e7-8e6d-f45c89b91419,ng",C0026269,non-entailment,C0035078,,
"1f36b422-66c7-11e7-b056-f45c89b91419,ng",C0003507,non-entailment,C0042029,,
"23f62d4a-66c7-11e7-9bae-f45c89b91419,ng",C0333559,non-entailment,C0004763,,
"23f29024-66c7-11e7-8064-f45c89b91419,ng",C0003504,non-entailment,C0236073,,
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C1959583,non-entailment,C0027051,,
18938c92-66c7-11e7-90e0-f45c89b91419,C0017168,entailment,C0017168,12,35
"24111cc6-66c7-11e7-a6be-f45c89b91419,ng",C0012813,non-entailment,C0022661,,
24071050-66c7-11e7-91fd-f45c89b91419,C0010054,entailment,C0010054,17,40
23ef0774-66c7-11e7-8c4c-f45c89b91419,C3272265,entailment,C3272265,17,37
"240a45fa-66c7-11e7-8330-f45c89b91419,ng",C0002940,non-entailment,C0010054,,
243cbd48-66c7-11e7-aaa4-f45c89b91419,C0034063,entailment,C0034063,13,28
"24148242-66c7-11e7-816e-f45c89b91419,ng",C0587044,non-entailment,C0020538,,
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0742758,non-entailment,C0150055,,
"2429a5ee-66c7-11e7-8904-f45c89b91419,ng",C0035078,non-entailment,C0150055,,
"24498238-66c7-11e7-9621-f45c89b91419,ng",C0027765,non-entailment,C0032285,,
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C0042345,non-entailment,C0032227,,
"24147d10-66c7-11e7-801d-f45c89b91419,ng",C0014118,non-entailment,C0235325,,
"189c087e-66c7-11e7-bc9c-f45c89b91419,ng",C0023890,non-entailment,C0442874,,
"2436b934-66c7-11e7-a526-f45c89b91419,ng",C0014544,non-entailment,C0020538,,
"23f4254c-66c7-11e7-b0de-f45c89b91419,ng",C0262655,non-entailment,C0004096,,
"242bcc06-66c7-11e7-8e8d-f45c89b91419,ng",C0012819,non-entailment,C0032326,,
"23f9c1be-66c7-11e7-a433-f45c89b91419,ng",C0003507,non-entailment,C0002940,,
"24461dfa-66c7-11e7-a76f-f45c89b91419,ng",C0162871,non-entailment,C0020538,,
"242f8164-66c7-11e7-9caa-f45c89b91419,ng",C0007194,non-entailment,C0037315,,
"2425939a-66c7-11e7-9407-f45c89b91419,ng",C0587044,non-entailment,C0042029,,
"2439b5f8-66c7-11e7-a0db-f45c89b91419,ng",C0085129,non-entailment,C0018802,,
"23f45b5c-66c7-11e7-b67c-f45c89b91419,ng",C0004364,non-entailment,C0034155,,
242d5542-66c7-11e7-b796-f45c89b91419,C0009450,entailment,C0009450,18,28
"24148242-66c7-11e7-816e-f45c89b91419,ng",C0155626,non-entailment,C0020538,,
"1f2db406-66c7-11e7-b464-f45c89b91419,ng",C0035021,non-entailment,C0011168,,
"23ef0ca6-66c7-11e7-8d41-f45c89b91419,ng",C1527303,non-entailment,C0042029,,
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C0012819,non-entailment,C0023895,,
"240b61f8-66c7-11e7-b4c4-f45c89b91419,ng",C0026269,non-entailment,C0022661,,
"1f302b94-66c7-11e7-b5a0-f45c89b91419,ng",C0007787,non-entailment,C0032285,,
"1f312322-66c7-11e7-a5db-f45c89b91419,ng",C0262655,non-entailment,C0011854,,
"2437efd2-66c7-11e7-9326-f45c89b91419,ng",C0236073,non-entailment,C0042029,,
"23f8031a-66c7-11e7-8a88-f45c89b91419,ng",C0403447,non-entailment,C0012819,,
"2426decc-66c7-11e7-823c-f45c89b91419,ng",C0032371,non-entailment,C0042029,,
"23eea75c-66c7-11e7-bf44-f45c89b91419,ng",C0398623,non-entailment,C0015230,,
240f13d2-66c7-11e7-8bdb-f45c89b91419,C0003507,entailment,C0003507,6,21
"23f9e0f4-66c7-11e7-91bc-f45c89b91419,ng",C0027051,non-entailment,C0162871,,
"242c611e-66c7-11e7-9b73-f45c89b91419,ng",C0587044,non-entailment,C0032285,,
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C0032371,non-entailment,C0024131,,
"1f2d4f5c-66c7-11e7-91f2-f45c89b91419,ng",C0023895,non-entailment,C0038454,,
"243f5062-66c7-11e7-8fe6-f45c89b91419,ng",C0014118,non-entailment,C0037315,,
"242af400-66c7-11e7-928f-f45c89b91419,ng",C0015230,non-entailment,C0018802,,
"242bcc06-66c7-11e7-8e8d-f45c89b91419,ng",C0038449,non-entailment,C0032326,,
243587da-66c7-11e7-8eb4-f45c89b91419,C0235329,entailment,C0235329,31,54
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0007194,non-entailment,C0149931,,
"189c087e-66c7-11e7-bc9c-f45c89b91419,ng",C0876973,non-entailment,C0442874,,
"23f9e0f4-66c7-11e7-91bc-f45c89b91419,ng",C0020676,non-entailment,C0162871,,
"23f0cbe8-66c7-11e7-b99c-f45c89b91419,ng",C0035078,non-entailment,C0019196,,
"2412fd26-66c7-11e7-952d-f45c89b91419,ng",C0494475,non-entailment,C0003864,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0034155,non-entailment,C0149931,,
"241517fa-66c7-11e7-9c87-f45c89b91419,ng",C0403447,non-entailment,C0007787,,
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C0020542,non-entailment,C0155626,,
"23f754cc-66c7-11e7-9378-f45c89b91419,ng",C0155626,non-entailment,C0032285,,
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0007787,non-entailment,C0010054,,
"24355894-66c7-11e7-968c-f45c89b91419,ng",C0032371,non-entailment,C0042029,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0457949,non-entailment,C0038833,,
"23eff622-66c7-11e7-b6e1-f45c89b91419,ng",C0018790,non-entailment,C0242231,,
"24150822-66c7-11e7-b3d8-f45c89b91419,ng",C0024115,non-entailment,C0002871,,
"240e48dc-66c7-11e7-85c3-f45c89b91419,ng",C0949083,non-entailment,C0149931,,
"1f366894-66c7-11e7-820b-f45c89b91419,ng",C0014009,non-entailment,C0020538,,
"23f821f6-66c7-11e7-883c-f45c89b91419,ng",C0018099,non-entailment,C0018801,,
"1f2eaa5a-66c7-11e7-b4e6-f45c89b91419,ng",C0011880,non-entailment,C0020542,,
"1f2ace12-66c7-11e7-855d-f45c89b91419,ng",C0565599,non-entailment,C0011860,,
"243587da-66c7-11e7-8eb4-f45c89b91419,ng",C0014009,non-entailment,C0235329,,
"2425939a-66c7-11e7-9407-f45c89b91419,ng",C0011860,non-entailment,C0042029,,
"2412fd26-66c7-11e7-952d-f45c89b91419,ng",C0004364,non-entailment,C0003864,,
"24077ca2-66c7-11e7-a40e-f45c89b91419,ng",C0001339,non-entailment,C0149721,,
1f333db8-66c7-11e7-96b0-f45c89b91419,C0018790,entailment,C0018790,22,36
"242f6d50-66c7-11e7-83a2-f45c89b91419,ng",C0150055,non-entailment,C0040583,,
"18933d64-66c7-11e7-874c-f45c89b91419,ng",C0011849,non-entailment,C0020456,,
"24148242-66c7-11e7-816e-f45c89b91419,ng",C0032290,non-entailment,C0020538,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0558382,non-entailment,C0018802,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0235480,non-entailment,C0012813,,
"23f8031a-66c7-11e7-8a88-f45c89b91419,ng",C0035078,non-entailment,C0012819,,
"23fe5cb0-66c7-11e7-840f-f45c89b91419,ng",C0236073,non-entailment,C0018802,,
23f10b28-66c7-11e7-9dd5-f45c89b91419,C0011847,entailment,C0011847,22,30
"242a0f5e-66c7-11e7-a4fc-f45c89b91419,ng",C0011854,non-entailment,C0020538,,
241e9368-66c7-11e7-8042-f45c89b91419,C0038833,entailment,C0038833,22,37
"23fdbdd2-66c7-11e7-99dd-f45c89b91419,ng",C0007194,non-entailment,C0022661,,
"1f36b422-66c7-11e7-b056-f45c89b91419,ng",C1959583,non-entailment,C0042029,,
"18932266-66c7-11e7-a4e3-f45c89b91419,ng",C0032371,non-entailment,C0010054,,
"2401501e-66c7-11e7-a3a0-f45c89b91419,ng",C0442874,non-entailment,C0024117,,
"23f754cc-66c7-11e7-9378-f45c89b91419,ng",C0333559,non-entailment,C0032285,,
24464d36-66c7-11e7-93c6-f45c89b91419,C0020538,entailment,C0020538,32,51
"2437d3a8-66c7-11e7-a1a5-f45c89b91419,ng",C0019348,non-entailment,C0694549,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0149871,non-entailment,C0017152,,
"2432d8a8-66c7-11e7-a1af-f45c89b91419,ng",C0021843,non-entailment,C0010709,,
"24355894-66c7-11e7-968c-f45c89b91419,ng",C0002940,non-entailment,C0042029,,
"2426decc-66c7-11e7-823c-f45c89b91419,ng",C0007766,non-entailment,C0042029,,
"2406b8f6-66c7-11e7-bd00-f45c89b91419,ng",C0021843,non-entailment,C0042345,,
"2432d8a8-66c7-11e7-a1af-f45c89b91419,ng",C0442874,non-entailment,C0010709,,
2441cd40-66c7-11e7-942e-f45c89b91419,C0007282,entailment,C0007282,10,43
"240c9938-66c7-11e7-b43d-f45c89b91419,ng",C0020676,non-entailment,C0038454,,
"189e8e12-66c7-11e7-8a0c-f45c89b91419,ng",C0003864,non-entailment,C0003504,,
"240e61f0-66c7-11e7-94ef-f45c89b91419,ng",C0042029,non-entailment,C0030305,,
241ca68c-66c7-11e7-8066-f45c89b91419,C0856738,entailment,C0856738,17,38
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0014544,non-entailment,C0949083,,
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C0694549,non-entailment,C0007766,,
"189c6088-66c7-11e7-8f21-f45c89b91419,ng",C0007273,non-entailment,C0007787,,
"2428d530-66c7-11e7-a04a-f45c89b91419,ng",C0018799,non-entailment,C0042029,,
"2412fd26-66c7-11e7-952d-f45c89b91419,ng",C0021843,non-entailment,C0003864,,
"2436c6ae-66c7-11e7-82d5-f45c89b91419,ng",C0457949,non-entailment,C0012813,,
"24077ca2-66c7-11e7-a40e-f45c89b91419,ng",C0014544,non-entailment,C0149721,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0032371,non-entailment,C0152020,,
"23fc2634-66c7-11e7-a899-f45c89b91419,ng",C0009450,non-entailment,C0020542,,
"1f301528-66c7-11e7-ae46-f45c89b91419,ng",C0014009,non-entailment,C0038454,,
"2408ebbe-66c7-11e7-ae8e-f45c89b91419,ng",C0003504,non-entailment,C0021843,,
"24128b10-66c7-11e7-a992-f45c89b91419,ng",C0021843,non-entailment,C0003486,,
"23ebd37e-66c7-11e7-aec4-f45c89b91419,ng",C0742758,non-entailment,C0032290,,
"23f4254c-66c7-11e7-b0de-f45c89b91419,ng",C0007766,non-entailment,C0004096,,
"2425865a-66c7-11e7-b45d-f45c89b91419,ng",C0494475,non-entailment,C0038449,,
"2403dadc-66c7-11e7-9f41-f45c89b91419,ng",C0235325,non-entailment,C0457949,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C0023895,non-entailment,C0015230,,
"24461dfa-66c7-11e7-a76f-f45c89b91419,ng",C0021843,non-entailment,C0020538,,
"23eea75c-66c7-11e7-bf44-f45c89b91419,ng",C0012813,non-entailment,C0015230,,
"2424a08c-66c7-11e7-859e-f45c89b91419,ng",C1527303,non-entailment,C0403447,,
"2427ba24-66c7-11e7-a037-f45c89b91419,ng",C0085615,non-entailment,C0008350,,
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C0024131,non-entailment,C0155626,,
"24133142-66c7-11e7-af4a-f45c89b91419,ng",C0742758,non-entailment,C0876973,,
"1f301528-66c7-11e7-ae46-f45c89b91419,ng",C0008350,non-entailment,C0038454,,
"240b5ab4-66c7-11e7-b812-f45c89b91419,ng",C0949083,non-entailment,C0162871,,
2422512e-66c7-11e7-ad3a-f45c89b91419,C0554876,entailment,C0554876,17,43
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0023890,non-entailment,C0004096,,
"2403df5a-66c7-11e7-8d5c-f45c89b91419,ng",C0042345,non-entailment,C0014544,,
"23f62d4a-66c7-11e7-9bae-f45c89b91419,ng",C0085615,non-entailment,C0004763,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0149871,non-entailment,C0018790,,
"23fc326e-66c7-11e7-a1b2-f45c89b91419,ng",C0152020,non-entailment,C1960800,,
"23fd4f00-66c7-11e7-9b69-f45c89b91419,ng",C0037315,non-entailment,C0679247,,
"189e8e12-66c7-11e7-8a0c-f45c89b91419,ng",C0038454,non-entailment,C0003504,,
"241ae736-66c7-11e7-9af3-f45c89b91419,ng",C0010709,non-entailment,C0020676,,
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0042345,non-entailment,C0150055,,
"24000a6c-66c7-11e7-9e6f-f45c89b91419,ng",C0004763,non-entailment,C1561643,,
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0558382,non-entailment,C0004096,,
"2408ebbe-66c7-11e7-ae8e-f45c89b91419,ng",C0008272,non-entailment,C0021843,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0034063,non-entailment,C0026269,,
"240a45fa-66c7-11e7-8330-f45c89b91419,ng",C0003486,non-entailment,C0010054,,
"242af400-66c7-11e7-928f-f45c89b91419,ng",C0030305,non-entailment,C0018802,,
"2412f918-66c7-11e7-bbb4-f45c89b91419,ng",C0162871,non-entailment,C0030312,,
"18933d64-66c7-11e7-874c-f45c89b91419,ng",C0236073,non-entailment,C0020456,,
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0003504,non-entailment,C0155909,,
"2403dadc-66c7-11e7-9f41-f45c89b91419,ng",C0162871,non-entailment,C0457949,,
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C0587044,non-entailment,C0155626,,
"2425d8b0-66c7-11e7-83bc-f45c89b91419,ng",C0333559,non-entailment,C0027051,,
"2400437e-66c7-11e7-b8c3-f45c89b91419,ng",C0742758,non-entailment,C0024117,,
"24355894-66c7-11e7-968c-f45c89b91419,ng",C0679247,non-entailment,C0042029,,
"2411185a-66c7-11e7-b5ee-f45c89b91419,ng",C0014118,non-entailment,C0032371,,
"243d35a4-66c7-11e7-984a-f45c89b91419,ng",C0587044,non-entailment,C0020538,,
"23efe950-66c7-11e7-a93a-f45c89b91419,ng",C0020538,non-entailment,C0018799,,
"241b8a92-66c7-11e7-8fe0-f45c89b91419,ng",C0019196,non-entailment,C0034063,,
"24461dfa-66c7-11e7-a76f-f45c89b91419,ng",C0149871,non-entailment,C0020538,,
"23fcb5c0-66c7-11e7-bc68-f45c89b91419,ng",C0032285,non-entailment,C0027051,,
"241ea812-66c7-11e7-b42f-f45c89b91419,ng",C0035021,non-entailment,C0042029,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0010068,non-entailment,C0038833,,
"2427ba24-66c7-11e7-a037-f45c89b91419,ng",C0149801,non-entailment,C0008350,,
"243587da-66c7-11e7-8eb4-f45c89b91419,ng",C0151517,non-entailment,C0235329,,
"23f821f6-66c7-11e7-883c-f45c89b91419,ng",C0011880,non-entailment,C0018801,,
"2436c6ae-66c7-11e7-82d5-f45c89b91419,ng",C0018790,non-entailment,C0012813,,
"242a0f5e-66c7-11e7-a4fc-f45c89b91419,ng",C0012813,non-entailment,C0020538,,
24137780-66c7-11e7-b93e-f45c89b91419,C0023890,entailment,C0023890,17,26
"1f36b422-66c7-11e7-b056-f45c89b91419,ng",C0030312,non-entailment,C0042029,,
"242e3ec6-66c7-11e7-8ab8-f45c89b91419,ng",C0262655,non-entailment,C0398623,,
"2429b228-66c7-11e7-9071-f45c89b91419,ng",C0004364,non-entailment,C0008325,,
"1f301528-66c7-11e7-ae46-f45c89b91419,ng",C0027051,non-entailment,C0038454,,
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C1959583,non-entailment,C0014544,,
"2403df5a-66c7-11e7-8d5c-f45c89b91419,ng",C0149801,non-entailment,C0014544,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0007766,non-entailment,C0020538,,
"24395892-66c7-11e7-93f9-f45c89b91419,ng",C0876973,non-entailment,C0162316,,
"24330836-66c7-11e7-95f8-f45c89b91419,ng",C0042345,non-entailment,C0007273,,
"23f821f6-66c7-11e7-883c-f45c89b91419,ng",C0694549,non-entailment,C0018801,,
"23ff4e5c-66c7-11e7-b6e5-f45c89b91419,ng",C0152020,non-entailment,C0020542,,
"242a8c06-66c7-11e7-9e79-f45c89b91419,ng",C0008272,non-entailment,C0024117,,
"189f55f4-66c7-11e7-9a9b-f45c89b91419,ng",C0038833,non-entailment,C0162871,,
"240b61f8-66c7-11e7-b4c4-f45c89b91419,ng",C0022660,non-entailment,C0022661,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C0011880,non-entailment,C0015230,,
"23f98aee-66c7-11e7-9300-f45c89b91419,ng",C0032227,non-entailment,C0085615,,
"242e3ec6-66c7-11e7-8ab8-f45c89b91419,ng",C0018802,non-entailment,C0398623,,
"18938c92-66c7-11e7-90e0-f45c89b91419,ng",C0003504,non-entailment,C0017168,,
24147d10-66c7-11e7-801d-f45c89b91419,C0235325,entailment,C0235325,24,40
"24147d10-66c7-11e7-801d-f45c89b91419,ng",C0155626,non-entailment,C0235325,,
"240b61f8-66c7-11e7-b4c4-f45c89b91419,ng",C0032326,non-entailment,C0022661,,
"242e3ec6-66c7-11e7-8ab8-f45c89b91419,ng",C0002940,non-entailment,C0398623,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0012819,non-entailment,C0022661,,
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0235325,non-entailment,C0024115,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0018802,non-entailment,C0010054,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0018799,non-entailment,C0949083,,
"243457ac-66c7-11e7-8475-f45c89b91419,ng",C0007194,non-entailment,C0149801,,
"23f9c1be-66c7-11e7-a433-f45c89b91419,ng",C0149931,non-entailment,C0002940,,
23efe950-66c7-11e7-a93a-f45c89b91419,C0018799,entailment,C0018799,13,26
"23ef0ca6-66c7-11e7-8d41-f45c89b91419,ng",C0876973,non-entailment,C0042029,,
"242a8c06-66c7-11e7-9e79-f45c89b91419,ng",C0442874,non-entailment,C0024117,,
"23efe950-66c7-11e7-a93a-f45c89b91419,ng",C0235329,non-entailment,C0018799,,
"2408ebbe-66c7-11e7-ae8e-f45c89b91419,ng",C1510654,non-entailment,C0021843,,
"23fc326e-66c7-11e7-a1b2-f45c89b91419,ng",C0003486,non-entailment,C1960800,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0019196,non-entailment,C0018801,,
"242f0f54-66c7-11e7-acc0-f45c89b91419,ng",C0011849,non-entailment,C0032227,,
"2424a08c-66c7-11e7-859e-f45c89b91419,ng",C0162871,non-entailment,C0403447,,
